game,authorChannelId,community_id,weighted_degree,in_degree,out_degree,pagerank,betweenness,centrality_group
Project Sekai,UCTjqGc_kCCQRYI1z2bZPsQw,61,1.0,1.0,0.0,0.0002055437533770142,0.0,Peripheral
Project Sekai,UCnaNvc2Jn3ZMoXH4ow-8EZw,61,1.0,1.0,0.0,0.0002055437533770142,0.0,Peripheral
Project Sekai,UCpgo9h7LnjrLhNyzxz3Hjog,61,1.0,1.0,0.0,0.0002055437533770142,0.0,Peripheral
Project Sekai,UCw3PcNu9K0GQqdV3jQCSqBA,61,1.0,1.0,0.0,0.0002055437533770142,0.0,Peripheral
Project Sekai,UC2WmgqxpLo7PwBuAAXJKVqQ,22,1.0,1.0,0.0,0.0002055437533770142,0.0,Peripheral
Project Sekai,UC6Fb32Ax9wHBymSeF0_dnTg,22,1.0,1.0,0.0,0.0002055437533770142,0.0,Peripheral
Project Sekai,UC_4o0tNL_MyQHMxnN9YwjxQ,22,1.0,1.0,0.0,0.0002055437533770142,0.0,Peripheral
Project Sekai,UCaO65p61g_p-cWn5Msn3PMQ,22,1.0,1.0,0.0,0.0002055437533770142,0.0,Peripheral
Project Sekai,UC_9nSEZ7-et20___UqI5qHA,1,2.0,2.0,0.0,0.00020380101714871613,6.34337488933163e-05,Peripheral
Project Sekai,UCUIjOqUDHbvZfeSRTFiUqQQ,1,3.0,3.0,0.0,0.00020366451499122376,0.0,Peripheral
Project Sekai,UCmZ9_iOCntBva7sN4odtVBg,3,1.0,1.0,0.0,0.00020337270787464652,0.0,Peripheral
Project Sekai,UCStHuKTYEgqs67hTrvBasSQ,6,4.0,1.0,3.0,0.00020189230604153257,0.00011134304716123512,High centrality
Project Sekai,UC63yMUvcCEOi8xPHNTTCvAg,2,1.0,1.0,0.0,0.00020189230604153257,0.0,Peripheral
Project Sekai,UCEXAshh8d3SEpDZfCHLv4Ng,5,1.0,1.0,0.0,0.00020189230604153257,0.0,Peripheral
Project Sekai,UCkQih_F2cYPzW4mgt_n876g,5,1.0,1.0,0.0,0.00020189230604153257,0.0,Peripheral
Project Sekai,UCzjVTOqVwtT02KPfgRiJSzw,5,1.0,1.0,0.0,0.00020189230604153257,0.0,Peripheral
Project Sekai,UCzxjSatf06x-JrkW1zhPU4A,46,2.0,2.0,0.0,0.00020140544639680167,0.005121359223300971,Peripheral
Project Sekai,UCBChtujlINq-8qBz7TaQGTQ,1,2.0,2.0,0.0,0.00020128373148561897,0.00031426473567539785,Peripheral
Project Sekai,UClb_98yVK-q4BqHHLZ-Alqg,2,4.0,3.0,1.0,0.00019989632119961218,8.305101499956541e-05,High centrality
Project Sekai,UCnOaCIP5XlFpqcSVZQ88-Rw,1,4.0,4.0,0.0,0.0001998563475272034,3.151465624344803e-05,High centrality
Project Sekai,UC3yRFNHaikkv56-DZwDwlGQ,1,2.0,2.0,0.0,0.00019928277818864583,0.001315304091674305,Peripheral
Project Sekai,UCzX5bHUcQu7-hICfl7-2tqg,1,3.0,2.0,1.0,0.00019928277818864583,0.0027756117876382947,Peripheral
Project Sekai,UC4gPs9ehvHk-bcW208bl6_w,1,6.0,1.0,5.0,0.00019915372053992133,0.0,High centrality
Project Sekai,UCJZeWizC50gg_T_9z_zQouA,1,1.0,1.0,0.0,0.00019915372053992133,0.0,Peripheral
Project Sekai,UCUQsMaCZggm_0P0dEcgETKw,1,1.0,1.0,0.0,0.00019915372053992133,0.0,Peripheral
Project Sekai,UC6KZ7Dj-Ko6kncUaPWY0ArA,4,1.0,1.0,0.0,0.00019915372053992133,0.0,Peripheral
Project Sekai,UCmv-BIscCe9ux9iIhWUqkkA,4,1.0,1.0,0.0,0.00019915372053992133,0.0,Peripheral
Project Sekai,UCL751rcq7HOgWelCcqF5w9A,4,2.0,2.0,0.0,0.00019889396310751917,0.0010175263570634287,Peripheral
Project Sekai,UCfBF0yN6vdXr9iz215pMbtw,1,3.0,3.0,0.0,0.00019726713941658916,0.0,Peripheral
Project Sekai,UCbITYczLSc3aa1YvYsRyWpg,1,3.0,3.0,0.0,0.00019714542450540644,0.0008927541523198642,Peripheral
Project Sekai,UCdmBLkuINqkmX83skTzuPWg,1,3.0,3.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UC8pPcVsTay98RGx4Zyf-xiQ,46,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCCCLAiqJop7WdiSchpyXOVw,46,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCEJqUoCHRzRp84hiW51pt5g,46,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCHXwesFJDQUjlsWbfD3DRrA,46,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCgFHHx8thH0sVxW6tXkz00g,46,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCndgx8hDSn5DCUNZX0zUNPQ,46,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCsBPvnmcxlXNwTE6OTovBbw,46,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCsRZXfWaYVKMxq7e9-kzzZA,46,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UC5WTYE3Ol07i5P2F9du3A_w,1,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCt_3ognBDrjKjiJyDdPiPZw,1,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCUPTiuuNYp31kSP8ZzCp7qg,10,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCdFFSZ2vJn3ZrmvNZ5hioSQ,10,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCejvC8-FNBdB-XnN8EaUwLQ,10,2.0,1.0,1.0,0.0001970237095942237,0.005047756922260524,Peripheral
Project Sekai,UCoDGx1PQqK_fhK5Gu_2Gcow,10,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCvCitQJ4RpR8FgG98sjyUEQ,10,3.0,1.0,2.0,0.0001970237095942237,0.002589196196277863,Peripheral
Project Sekai,UC5wtdtiPfazOh1-QKOIeN2Q,16,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCAbASQJByBgxp170ja-UE0Q,16,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCIIceGok-y-b-gmjPi-6MJA,16,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCJTjc8bqwT8SsJ-zQWLR2eA,16,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCQJvVr7jNmsI3NxMvV5MuzA,16,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCuspKosU9Lb6aNvrKDwVnxA,16,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCblNVcBXb1GYnrLvCDViLRA,14,2.0,1.0,1.0,0.0001970237095942237,0.00846944603083952,Peripheral
Project Sekai,UC7yAJnjx7Vxp4DPlqc9bOqw,14,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UC86AWAHymjn0c5NFVA2s6zg,14,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCKEsMHx4P9iSHlVwE8UufZA,14,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCMzBR07A6Aoif42On1kYErw,14,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCPUQf-3jo-upAa9c1h2hy4w,14,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCVsNN0U5ezB-bmMsHUxmo3A,14,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCZkGJ2Na8HUwEGUv8N-85pA,14,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCieUUOEdzJRE7ugqkXASbSw,14,1.0,1.0,0.0,0.0001970237095942237,0.0,Peripheral
Project Sekai,UCf5-tG6cr-IxS5MaUC45eyg,1,3.0,3.0,0.0,0.00019624916015942458,0.0,Peripheral
Project Sekai,UC1Y83K2R26D0dH66MALghEA,21,1.0,1.0,0.0,0.0001958907873329528,0.0,Peripheral
Project Sekai,UCbUpWx6o8zhrMk1_LF-h7YA,21,1.0,1.0,0.0,0.0001958907873329528,0.0,Peripheral
Project Sekai,UCeWXrJEc7rxpp68T8wpd56Q,21,1.0,1.0,0.0,0.0001958907873329528,0.0,Peripheral
Project Sekai,UCrihbDdCQ5kkpUoob6l1pgg,21,1.0,1.0,0.0,0.0001958907873329528,0.0,Peripheral
Project Sekai,UCzjSMHdfOPsgbfQPNcRuEhg,21,1.0,1.0,0.0,0.0001958907873329528,0.0,Peripheral
Project Sekai,UCN09UqABsB2n6fMdvQ0aTSQ,1,3.0,3.0,0.0,0.00019559632563580817,0.0007461553055303417,Peripheral
Project Sekai,UCwezipl6dXgKDH7NKWVys9g,1,3.0,3.0,0.0,0.00019559632563580817,0.0007461553055303417,Peripheral
Project Sekai,UCn8UdNj9TDYH5gBThleuBqw,1,2.0,2.0,0.0,0.00019547461072462545,1.764112529389514e-05,Peripheral
Project Sekai,UC9hDZmAuguZNvP4V0WD4UWA,47,1.0,1.0,0.0,0.00019531970083766563,0.0,Peripheral
Project Sekai,UCEHjpvI_TcpvhMDtbK-wY8w,47,1.0,1.0,0.0,0.00019531970083766563,0.0,Peripheral
Project Sekai,UCGRHrWpkmUin8r5yKrXovOw,47,1.0,1.0,0.0,0.00019531970083766563,0.0,Peripheral
Project Sekai,UCb8u2qah31qi-Wrty31XTLA,47,1.0,1.0,0.0,0.00019531970083766563,0.0,Peripheral
Project Sekai,UCwP1X9-4CgdbIg-9Abc-10Q,47,1.0,1.0,0.0,0.00019531970083766563,0.0,Peripheral
Project Sekai,UC1aSGmQVMYCSCYKKz8uVUAg,16,1.0,1.0,0.0,0.00019531970083766563,0.0,Peripheral
Project Sekai,UCYE9N5DW5jXKbqVqO00BnKA,16,1.0,1.0,0.0,0.00019531970083766563,0.0,Peripheral
Project Sekai,UCvnproueYGRzKxfbF9wtytA,16,1.0,1.0,0.0,0.00019531970083766563,0.0,Peripheral
Project Sekai,UCF5xhC-ldQx5G4jeABjXD7w,10,1.0,1.0,0.0,0.00019531970083766563,0.0,Peripheral
Project Sekai,UCh9rh4wCSKvUlzQI4gGZBRw,10,1.0,1.0,0.0,0.00019531970083766563,0.0,Peripheral
Project Sekai,UCRNUEgVnW5Spkazg3puXg5Q,1,1.0,1.0,0.0,0.00019490104138606787,0.0,Peripheral
Project Sekai,UCwRcZVbo_pCNpygySLkTTGA,1,1.0,1.0,0.0,0.00019490104138606787,0.0,Peripheral
Project Sekai,UCjYh5UjEIHnfWcnDYVN-O-Q,34,2.0,2.0,0.0,0.00019458941137056929,0.0,Peripheral
Project Sekai,UCrjsp5hlqFydY_yrQvPbSog,34,2.0,2.0,0.0,0.00019458941137056929,0.0,Peripheral
Project Sekai,UCS4k1ks9-hhiXLVXdwRo6NQ,9,1.0,1.0,0.0,0.00019392551185502718,0.0,Peripheral
Project Sekai,UCVzmM03BPrrRudB8ds4X-Pw,9,1.0,1.0,0.0,0.00019392551185502718,0.0,Peripheral
Project Sekai,UChXvfpufcrx4ue2BjV6DQiQ,9,1.0,1.0,0.0,0.00019392551185502718,0.0,Peripheral
Project Sekai,UCmZLxYDexUF3wtSGH8kTQdg,9,1.0,1.0,0.0,0.00019392551185502718,0.0,Peripheral
Project Sekai,UCy3Ov-StmW73E3fs7l0AtPQ,9,1.0,1.0,0.0,0.00019392551185502718,0.0,Peripheral
Project Sekai,UCyssvig6LY5bTFAaPUPjgLA,2,3.0,3.0,0.0,0.00019365085924118657,0.0,Peripheral
Project Sekai,UC3xZEDlAMzmVX6fkej4GFwg,3,2.0,2.0,0.0,0.00019339637123791804,0.0,Peripheral
Project Sekai,UCJwBvQGPutfopnhYl4ledmg,3,2.0,2.0,0.0,0.00019339637123791804,0.0,Peripheral
Project Sekai,UCcHZvNwz57tSlm2y2vvQZFA,3,2.0,2.0,0.0,0.00019339637123791804,0.0,Peripheral
Project Sekai,UCqiD_7BfsFhpxTpeVI63wIQ,3,2.0,2.0,0.0,0.00019339637123791804,0.0,Peripheral
Project Sekai,UCs-2UDwGGyMr8rTUFf6Omow,3,2.0,2.0,0.0,0.00019339637123791804,0.0,Peripheral
Project Sekai,UCuQU-Y1B2aGvfwvv3midSrA,1,2.0,2.0,0.0,0.00019315096242022804,0.0018454617271346867,Peripheral
Project Sekai,UCkXrUhBKy0An4mWFlMg2Jwg,1,3.0,3.0,0.0,0.00019276368770282848,0.0,Peripheral
Project Sekai,UC-btn_He3FCYoJE5RJ7Selg,5,1.0,1.0,0.0,0.00019276368770282848,0.0,Peripheral
Project Sekai,UC40J0mPyBYXSHatq65c_CfA,5,1.0,1.0,0.0,0.00019276368770282848,0.0,Peripheral
Project Sekai,UCGoEdvORDWhntHlguG9aqSw,5,1.0,1.0,0.0,0.00019276368770282848,0.0,Peripheral
Project Sekai,UCbXt8ypKZCwBwJkrQz7fTEw,5,1.0,1.0,0.0,0.00019276368770282848,0.0,Peripheral
Project Sekai,UChI9Hz5YUn_OjgXMw42H-eA,5,1.0,1.0,0.0,0.00019276368770282848,0.0,Peripheral
Project Sekai,UC0PQLuwJDJZrbv1rt-0Bozg,2,1.0,1.0,0.0,0.00019276368770282848,0.0,Peripheral
Project Sekai,UC4K9knjP5eVGohOINejNtrA,2,1.0,1.0,0.0,0.00019276368770282848,0.0,Peripheral
Project Sekai,UCQLWXmb5vBwQ4-czfzmRSrw,2,1.0,1.0,0.0,0.00019276368770282848,0.0,Peripheral
Project Sekai,UCSGMX220O5_WkzByZmkMORA,2,1.0,1.0,0.0,0.00019276368770282848,0.0,Peripheral
Project Sekai,UCoFU-o0kuAfg6F2xJkuqTWw,2,1.0,1.0,0.0,0.00019276368770282848,0.0,Peripheral
Project Sekai,UCoHb-3AjNAW0C1avbMfS1Hg,2,1.0,1.0,0.0,0.00019276368770282848,0.0,Peripheral
Project Sekai,UCplftAFO-9uh5THkvA4AM5w,2,1.0,1.0,0.0,0.00019276368770282848,0.0,Peripheral
Project Sekai,UCVRfLMchNJ5IVkq1hVIeYoQ,20,2.0,2.0,0.0,0.00019225248507586106,0.0,Peripheral
Project Sekai,UCMUhGkcc4FYqGWtQZdmv3LA,3,10.0,3.0,7.0,0.0001921158674251006,0.04568342771113849,High centrality
Project Sekai,UCOYwu2eMxkvSDQ7F-A-csxQ,2,2.0,2.0,0.0,0.00019178060572789111,0.0,Peripheral
Project Sekai,UCTcaLIXK1aHI-0CAd1HHb1g,4,2.0,2.0,0.0,0.00019087509837077522,0.011278032009168791,Peripheral
Project Sekai,UC4-pc9AmneUhPc9MVvFUngg,2,2.0,2.0,0.0,0.00019087509837077522,0.0011913387442055933,Peripheral
Project Sekai,UCOeMA4SrP10xrKZbcWgVLXA,2,3.0,2.0,1.0,0.00019087509837077522,0.02021874516854835,Peripheral
Project Sekai,UCnP8cCt8qkUrSezNcY0f1kw,2,2.0,2.0,0.0,0.00019087509837077522,0.0011913387442055933,Peripheral
Project Sekai,UCIhkPkXdlFEdkEpd6A4RHDA,1,2.0,2.0,0.0,0.00018927821524623238,0.0,Peripheral
Project Sekai,UCSxbxFyNgDvpN5cA9RZIt2Q,1,2.0,2.0,0.0,0.00018927821524623238,0.0,Peripheral
Project Sekai,UCW-XTukAymqITJq8v_jbmJg,1,2.0,2.0,0.0,0.00018927821524623238,0.0,Peripheral
Project Sekai,UCqCCqATJX4XsPMlF5YQRSIQ,7,7.0,3.0,4.0,0.00018900484485747973,0.0,High centrality
Project Sekai,UC59WpBR84Qe9xFgUh-OWW0w,4,1.0,1.0,0.0,0.00018900484485747973,0.0,Peripheral
Project Sekai,UC9ubfos9nnF5blBQ8gBhu6w,4,2.0,1.0,1.0,0.00018900484485747973,1.4039596421092708e-05,Peripheral
Project Sekai,UCDvQJr1WWD_cOCXBMdZV6pA,4,1.0,1.0,0.0,0.00018900484485747973,0.0,Peripheral
Project Sekai,UCJbBSGep09q-W-BKYb4S9fQ,4,2.0,1.0,1.0,0.00018900484485747973,0.0,Peripheral
Project Sekai,UCJl00Si98RuQ6x994-3c91Q,4,2.0,1.0,1.0,0.00018900484485747973,0.0,Peripheral
Project Sekai,UCJyeFtHkdYXAlwvI9qaBrAA,4,1.0,1.0,0.0,0.00018900484485747973,0.0,Peripheral
Project Sekai,UCLAxAea-VFrVQfJYQBIgJ3g,4,1.0,1.0,0.0,0.00018900484485747973,0.0,Peripheral
Project Sekai,UCWkKqhQMtLWF3c4jWdHgk9A,4,1.0,1.0,0.0,0.00018900484485747973,0.0,Peripheral
Project Sekai,UCsVU4bGaCEAcb7WYyTUJuRw,4,1.0,1.0,0.0,0.00018900484485747973,0.0,Peripheral
Project Sekai,UCFkVXfavayiFI6SzYq0Xp7w,2,1.0,1.0,0.0,0.00018900484485747973,0.0,Peripheral
Project Sekai,UCqmI_1yG1NU7AUS4U0oWEUA,2,1.0,1.0,0.0,0.00018900484485747973,0.0,Peripheral
Project Sekai,UC4wzd0N0Ch4CSbf07JV7Ykg,1,2.0,2.0,0.0,0.00018862538072261597,0.00038102273388266103,Peripheral
Project Sekai,UCdHRm9YmInue4ElA-NBRmKg,1,2.0,2.0,0.0,0.00018862538072261597,0.00038102273388266103,Peripheral
Project Sekai,UCZgl4FVeaO6OkyjuL_o-V8Q,3,2.0,2.0,0.0,0.0001885602501465759,0.03286877482853919,Peripheral
Project Sekai,UCYAMfBL1PNs33siGqoj3HDQ,1,2.0,2.0,0.0,0.00018850366581143324,0.0,Peripheral
Project Sekai,UCA_FubEp9BNsVB2muPhkOAA,1,1.0,1.0,0.0,0.00018850366581143324,0.0,Peripheral
Project Sekai,UCYZ19mAXDa28AWV21uJcOGw,1,1.0,1.0,0.0,0.00018850366581143324,0.0,Peripheral
Project Sekai,UCESk9vKnIVspIem7EzxAU0A,0,3.0,3.0,0.0,0.00018812242821637304,0.0,Peripheral
Project Sekai,UCoIq_Xs4NeUV_bS_zwgWlfQ,0,3.0,3.0,0.0,0.00018812242821637304,0.0,Peripheral
Project Sekai,UC0CJ_7rvuD0Hq87ewQV59jA,34,1.0,1.0,0.0,0.00018728651669960603,0.0,Peripheral
Project Sekai,UCNVwRGII1I4Iu2vJ6eMIZlA,34,1.0,1.0,0.0,0.00018728651669960603,0.0,Peripheral
Project Sekai,UCT7hWXEgMhHXQlre6W1Ol8w,34,1.0,1.0,0.0,0.00018728651669960603,0.0,Peripheral
Project Sekai,UCctXcc7Ur0gnGy7w324Ug1Q,34,1.0,1.0,0.0,0.00018728651669960603,0.0,Peripheral
Project Sekai,UCd9yzzzU-1AYj5-ShUXhsjw,34,1.0,1.0,0.0,0.00018728651669960603,0.0,Peripheral
Project Sekai,UCjD32yJubWRAZ5jKCJuH0Rg,34,1.0,1.0,0.0,0.00018728651669960603,0.0,Peripheral
Project Sekai,UCls9lkGHESJl-ldmcB2P4uw,34,1.0,1.0,0.0,0.00018728651669960603,0.0,Peripheral
Project Sekai,UCobnIDPhxLm5uLDIDI_-t8Q,34,1.0,1.0,0.0,0.00018728651669960603,0.0,Peripheral
Project Sekai,UCyiyr8y2mj5Br-w7lGlLBZg,34,1.0,1.0,0.0,0.00018728651669960603,0.0,Peripheral
Project Sekai,UC73MZkJZzndwBPbpVrPbtyQ,1,1.0,1.0,0.0,0.00018695456694183498,0.0,Peripheral
Project Sekai,UCbG-C578f5ERXN6pGhVs0BA,1,1.0,1.0,0.0,0.00018695456694183498,0.0,Peripheral
Project Sekai,UCd0PhUui6ETccmhdwbmiMNw,1,1.0,1.0,0.0,0.00018695456694183498,0.0,Peripheral
Project Sekai,UCn-uldzHeAi4brIbM3-b3Kw,21,11.0,1.0,10.0,0.0001866899966332804,0.019819059194984136,High centrality
Project Sekai,UCCxDk0An3gqz8LOB0VGluxQ,31,3.0,1.0,2.0,0.0001866899966332804,0.004334665905197031,Peripheral
Project Sekai,UCHKH0MtW4o7lfa7xZvNXowQ,3,5.0,1.0,4.0,0.0001866899966332804,0.0027293658376967914,High centrality
Project Sekai,UC1bUGOpTDybSjwgsHNbv7GA,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UC1oejKu-0u5QHS7pnu676Ew,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UC3TLMvaeErrBLsYxZowwWBg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UC3g6xTcTb5Yt41gNzRPZdWA,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UC3jGuhmhmUYRJXpmo6jDkhg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UC4GHh5D7WyOFGMIDTvnKcyw,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UC4hgg4OnP-MJzdeD_MJWIOw,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UC5EIExRcpA1tQ62Uunqu0AA,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UC5LAX4fghBIjLuCuvr5UgYA,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UC70MCrLD9OSsLKEwuUd0LCg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UC8BpatViXXj975ByUQV3Acg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UC8F0DSalEJXvzwKrOir_bDg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UC8xWQoJRCyTRH6fyUFfTZRg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UC9yN0ccT4ieJKVILYrV6oOw,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCAOh9VeuOe6N7_G1wUgLczA,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCARXIdvFeKQm9scVmHJFhwg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCCQKbi6uZTu26F6D2yqIhTw,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCDoudOJr8mzfgd8yhhu32qA,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCELV7xBv4Lgq46z9MvvGAUQ,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCEqRRALagE9ZeLsjvtnlWEg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCFFrAS_1vW_eqNr5tbWGPAw,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCFW9wtKNjI7DpKfmRvodxcQ,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCG8_WvRAqrTXdLG6aeOKk9Q,3,2.0,1.0,1.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCGBnA4CgfcUHaXRf1p4wTBw,3,2.0,1.0,1.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCHIXc24MxNmfjz5oLvCX22w,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCIaIVwWt5GwfiEc7KXyvxKg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCIo2M3s6js96RXrp5G2MXlQ,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCJ5RTJElBlDBz8_rGdWtEcg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCKU8MO7PeeWvNO6YJl2WplA,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCLQlHp5mgVI7oexjHlTxNrg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCLVHoZUot5LF17CwgFzV2dA,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCLt0VnobRUmSF0C8ORdQikg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCOgsfPRWNkCq_KNJxOiQpeg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCPdt-Lfh02pKVDOz0XmUuOA,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCSJtZICvWQO-nF4VKo-X31w,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCSKPYzlXr9YhbsYxgNd-Lbg,3,2.0,1.0,1.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCSyNMSQBn2-xsLuTTsX2uIg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCT7ojNtsf4AlfN-YbjqJu_Q,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCTSfUFWLekK5z5-k04Sg9vA,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCTnjsvs1aClIee0eYyNsfuA,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCUQxkV6A27hOZPr7Py4iLxg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCV-m6QR5q4QsF-iQNXTgY4A,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCV5jgCxaC5A6BJKi5DjGInQ,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCW3AF7cFiRGpJMlj67ZPF7g,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCXWCN5GHX2ROGRHMJucJn_w,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCa7vj4IDOwYcLCupOPqSZ5w,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCasrKH9q-1d7XkJZUH2kGhg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCc7WNBgIXaHJY08zBGAXmSg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCe_4qC-NuiWrOjOp0u-Co3g,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCfgTF-CM44ZhpGx7QwlO0nw,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCiUXWuiMJ1xzUIz4mzmSOWQ,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCkC-kI-n2gFSU8ZEGBhmE9w,4,2.0,1.0,1.0,0.0001866899966332804,0.001865896358543417,Peripheral
Project Sekai,UCmHCNVhW9kE7oUsyf8EJvIQ,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCoyM6EyVodrsuStaA9bECWg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCpu2ITV5Xgpt3iIDxUN-hPg,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCrEdop8rxSRWWwfSK_KS5SA,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
Project Sekai,UCsNA9V7dw8mxjyeULpnkbzA,3,1.0,1.0,0.0,0.0001866899966332804,0.0,Peripheral
